control_r1	control_r2	control_r3	MI_IZ_r1	MI_IZ_r2	MI_IZ_r3	MI_IZ_r4	MI_remote_r1	MI_remote_r2	MI_remote_r3	MI_remote_r4	Protein_Group	Protein_Ids	Protein_Names	Genes
17.87654686	17.48577499	16.75676537	19.37367821	19.01403999	20.31827927	18.18019485	18.05231857	17.48612785	18.27441406	17.77564812	P02089;P02088;A8DUK4	P02089;P02088;A8DUK4	A8DUK4_MOUSE;HBB1_MOUSE;HBB2_MOUSE	Hbb-b1;Hbb-b2;Hbb-bs
17.86298752	17.99407196	17.03050613	18.57631493	18.48841667	19.88138199	18.62252426	18.54039383	17.53061295	18.5579834	18.01341057	P02104;P02089;P02088;A8DUK4	P02104;P02089;P02088;A8DUK4	A8DUK4_MOUSE;HBB1_MOUSE;HBB2_MOUSE;HBE_MOUSE	Hbb-b1;Hbb-b2;Hbb-bs;Hbb-y
14.70281696	14.45093441	14.51566887	14.39119625	14.75335217	14.52834415	14.17060566	15.03279018	15.03183937	14.44761276	14.44729614	P02463	P02463	CO4A1_MOUSE	Col4a1
15.88514614	15.96747208	15.73338127	15.6474247	15.89232445	15.76943207	15.53611946	15.94338036	16.02222633	15.8091774	15.84346676	P02468	P02468	LAMC1_MOUSE	Lamc1
9.513917923	12.2218132	12.99261284	12.49166775	12.46430302	9.622289658	11.94368649	12.66212559	13.03948975	12.74836063	9.001004219	P02468;Q9R0B6	P02468;Q9R0B6	LAMC1_MOUSE;LAMC3_MOUSE	Lamc1;Lamc3
14.63875866	14.72460461	14.58150101	14.49783325	14.58137703	14.27803516	14.19348717	14.66154957	14.69144917	14.65417767	14.54920101	P02469	P02469	LAMB1_MOUSE	Lamb1
13.61300659	13.68099689	13.6029892	13.10971832	12.65471458	12.853405	12.09519958	13.5668745	13.08481312	13.71353722	13.17208672	P03888	P03888	NU1M_MOUSE	Mtnd1
14.62138271	14.37138844	14.96906281	14.12588978	13.75467873	13.69474983	13.14475727	14.29173946	13.90350533	14.31747627	13.8332653	P03899	P03899	NU3M_MOUSE	mt-Nd3
13.54803944	13.28012085	13.53298855	13.0977869	13.18584633	12.94578552	12.44017601	13.37232113	13.00716877	13.33554363	13.12135506	P03911	P03911	NU4M_MOUSE	Mtnd4
12.60581493	11.9702425	12.92899609	12.37688541	11.67575836	12.11265755	10.83169556	12.61455536	12.17457962	12.4745903	12.16423416	P03921	P03921	NU5M_MOUSE	Mtnd5
15.89379883	16.07360649	16.36756897	14.202384	15.59984875	15.5897007	14.96828461	16.11130142	15.9513464	16.14519691	16.04411316	P03930	P03930	ATP8_MOUSE	Mtatp8
12.51359177	12.05539417	11.41893291	13.44779396	12.12582302	13.5903883	13.02335739	12.43866158	12.12437057	12.57600975	12.08932114	P03987;A0A1Y7VJN6	P03987;A0A1Y7VJN6	A0A1Y7VJN6_MOUSE;IGHG3_MOUSE	Ighg3
18.00870705	18.11616707	17.55137825	17.9069252	18.28525352	18.5781002	19.08672142	17.82747841	18.4844017	17.89369202	18.14481735	P03995;P20152	P03995;P20152	GFAP_MOUSE;VIME_MOUSE	Gfap;Vim
16.06731033	15.9299221	16.14377403	17.32073021	15.78611946	16.06272316	15.02551556	15.6145916	15.83638096	16.32691574	14.91811275	P04117	P04117	FABP4_MOUSE	Fabp4
12.58089924	12.77707863	12.44782448	13.82083702	13.44470406	13.46232319	12.65062141	13.07239532	13.51335716	12.91110516	12.92173862	P04186	P04186	CFAB_MOUSE	Cfb
17.26437759	16.98736382	17.09107399	17.54177666	17.17639732	16.72758865	16.31010246	17.24750137	17.59031677	17.88692284	17.25714874	P04247	P04247	MYG_MOUSE	Mb
9.280513763	8.862018585	9.133347511	12.82130527	12.73067188	13.37905312	13.37768459	10.30827045	9.603428841	9.100704193	9.571273804	P04441	P04441	HG2A_MOUSE	Cd74
11.00796604	10.91617775	10.29644585	12.58182716	13.4482975	15.22408485	13.86811829	11.49404049	11.14009476	11.61932564	11.93771172	P04919	P04919	B3AT_MOUSE	Slc4a1
10.5994854	9.279200554	10.45023155	9.855459213	11.81809902	10.32676697	9.888444901	10.5941658	9.087428093	9.625024796	10.21840191	P04925	P04925	PRIO_MOUSE	Prnp
13.11449242	12.91397762	12.88921833	13.54045486	13.26872635	12.88170242	10.38089657	13.13045788	13.40831661	13.24828529	13.27773952	P05064	P05064	ALDOA_MOUSE	Aldoa
15.72556305	15.79541016	16.04758644	16.25222778	15.75580025	14.97743607	14.81700325	15.56450939	15.81159019	15.77357483	16.06477928	P05064;A6ZI46	P05064;A6ZI46	A6ZI46_MOUSE;ALDOA_MOUSE	Aldoa;Aldoart1
14.96709538	14.02418709	14.57857323	14.66771603	12.32575798	9.857431412	13.37602997	13.17512512	14.45575142	14.4469738	9.567558289	P05064;A6ZI47;A6ZI46;P05063	P05064;A6ZI47;A6ZI46;P05063	A6ZI46_MOUSE;A6ZI47_MOUSE;ALDOA_MOUSE;ALDOC_MOUSE	Aldoa;Aldoart1;Aldoart2;Aldoc
13.58956909	14.33632565	14.79706383	14.6953373	14.99744892	14.38291454	13.79660702	14.84325409	16.42956924	14.77383995	16.29535866	P05125	P05125	ANF_MOUSE	Nppa
17.29541016	17.04619598	17.12661362	17.81336784	17.02735519	16.6257515	15.98920345	17.15828514	16.96934128	17.11833191	17.29769516	P05201	P05201	AATC_MOUSE	Got1
18.49622917	18.32800484	18.63719177	18.59308434	18.12700653	17.77147102	17.15546036	18.37635803	18.44169617	18.50510597	18.24321556	P05202	P05202	AATM_MOUSE	Got2
12.33450222	12.28131294	12.42953777	12.75850677	12.83161163	12.28047466	12.0015173	12.53652859	12.95697308	12.62090206	12.4304657	P05213;P68368	P05213;P68368	TBA1B_MOUSE;TBA4A_MOUSE	Tuba1b;Tuba4a
13.55027771	13.23734188	13.07386494	13.92894363	13.83420467	14.01491833	13.69602203	13.92718506	14.27927685	13.64596272	13.66132164	P05213;P68373;P05214;P68368;P68369	P05213;P68373;P05214;P68368;P68369	TBA1A_MOUSE;TBA1B_MOUSE;TBA1C_MOUSE;TBA3_MOUSE;TBA4A_MOUSE	Tuba1a;Tuba1b;Tuba1c;Tuba3b;Tuba4a
14.11992168	14.57571697	14.42393684	15.69781208	15.2194519	15.46397781	14.86513424	14.46702003	15.50784111	14.52418613	14.92601299	P05213;P68373;P05214;P68369	P05213;P68373;P05214;P68369	TBA1A_MOUSE;TBA1B_MOUSE;TBA1C_MOUSE;TBA3_MOUSE	Tuba1a;Tuba1b;Tuba1c;Tuba3b
13.63712311	13.84347916	13.86118412	14.12171936	14.04158211	13.97141743	13.64950275	13.36071014	14.0494318	13.59553719	13.87240601	P05213;P68373;P68368;P68369	P05213;P68373;P68368;P68369	TBA1A_MOUSE;TBA1B_MOUSE;TBA1C_MOUSE;TBA4A_MOUSE	Tuba1a;Tuba1b;Tuba1c;Tuba4a
13.40728092	13.65904808	13.4752903	14.64588356	14.15398693	13.65496063	13.45306492	13.7174511	14.12839699	13.62460136	13.71565056	P05213;P68373;P68369	P05213;P68373;P68369	TBA1A_MOUSE;TBA1B_MOUSE;TBA1C_MOUSE	Tuba1a;Tuba1b;Tuba1c
16.71041679	16.61028862	16.61626244	17.32785034	17.06903076	16.62629318	16.68667793	16.89302826	17.23805046	16.96434021	16.93154526	P05213;P68373;Q9JJZ2;P05214;P68368;P68369	P05213;P68373;Q9JJZ2;P05214;P68368;P68369	TBA1A_MOUSE;TBA1B_MOUSE;TBA1C_MOUSE;TBA3_MOUSE;TBA4A_MOUSE;TBA8_MOUSE	Tuba1a;Tuba1b;Tuba1c;Tuba3b;Tuba4a;Tuba8
11.80588055	11.9006176	9.706537247	12.86058998	12.45429897	12.38057232	12.19131184	12.29040241	12.46569157	11.25799465	12.64243317	P05213;P68373;Q9JJZ2;P68368	P05213;P68373;Q9JJZ2;P68368	TBA1B_MOUSE;TBA1C_MOUSE;TBA4A_MOUSE;TBA8_MOUSE	Tuba1b;Tuba1c;Tuba4a;Tuba8
9.530053139	9.815050125	8.307055473	11.96650505	11.34911537	12.27109241	12.08953953	10.97548962	11.82685852	10.61316299	11.41438961	P05366	P05366	SAA1_MOUSE	Saa1
10.23998451	10.24054527	8.789247513	12.94093704	12.34944153	13.21350384	13.10942745	12.1611824	12.70663452	11.94108772	9.552148819	P05367	P05367	SAA2_MOUSE	Saa2
9.058457375	10.43431854	8.414802551	13.91291714	13.06766796	14.12551022	13.48968506	12.2501564	13.47264004	11.73793221	12.80344296	P05367;P05366	P05367;P05366	SAA1_MOUSE;SAA2_MOUSE	Saa1;Saa2
13.68667603	9.283538818	8.403939247	13.37494469	13.90888977	14.36488056	14.69473362	11.48785973	10.89409065	13.18145847	10.63484287	P05555	P05555	ITAM_MOUSE	Itgam
12.0590601	12.34157181	12.10228443	12.32178116	12.68851948	11.88490295	11.39630508	13.04688549	13.85581303	12.91077614	12.96870613	P05977	P05977	MYL1_MOUSE	Myl1
16.90695	17.10485458	16.85391808	17.36343384	17.17411613	16.80336189	16.38860512	17.14837646	17.50992203	16.84459496	17.35014534	P06151	P06151	LDHA_MOUSE	Ldha
9.366083145	10.82497501	10.52003956	13.06544113	13.12933254	9.943795204	13.4503994	9.252326012	10.69615078	10.34127998	9.69863987	P06344	P06344	HB2U_MOUSE	
9.479486465	10.33210373	8.927083969	11.18946648	11.64654541	11.58400917	9.622223854	9.814644814	11.09040356	9.762618065	9.179359436	P06683	P06683	CO9_MOUSE	C9
10.7013588	10.38940525	9.976979256	11.8830061	11.28130436	11.83512306	11.4444046	10.75350952	11.13076973	10.59864807	10.57380295	P06684	P06684	CO5_MOUSE	C5
14.26239586	14.66685104	14.11095619	15.88796806	15.44935799	15.71902275	14.77694225	14.91021156	15.47828579	14.67948532	14.34326935	P06728	P06728	APOA4_MOUSE	Apoa4
15.69986534	15.40629768	15.58210945	15.9527092	15.48109913	15.19454479	15.01315689	15.45553589	15.46465397	15.32393074	15.7738781	P06745	P06745	G6PI_MOUSE	Gpi
12.0763216	11.02878284	8.489080429	12.95928669	13.4481163	14.03107262	14.50402451	11.65798378	11.80794239	9.72845459	9.933637619	P06800	P06800	PTPRC_MOUSE	Ptprc
13.16038513	13.12884521	13.24849415	13.46959114	13.21192169	13.06131077	12.85341263	13.40844917	13.56376839	13.15077686	13.68881893	P06801	P06801	MAOX_MOUSE	Me1
14.3481884	14.35062122	14.08165836	15.63127041	15.34481239	15.71596718	15.25420952	14.71679783	15.27944756	14.35249138	14.61228085	P06909	P06909	CFAH_MOUSE	Cfh
10.87220573	11.26581478	10.987463	14.11297703	13.99005985	14.53243542	14.81817818	12.0557127	11.93187523	11.18962669	12.61236382	P07091	P07091	S10A4_MOUSE	S100a4
10.61203003	10.64955235	10.6436491	12.14314365	12.3996439	10.28023148	10.37987614	12.00209427	12.61426163	12.25076008	12.47525692	P07214	P07214	SPRC_MOUSE	Sparc
13.46940041	13.26680088	12.96609306	15.08070946	13.76587677	14.42700481	13.51635265	13.66453648	13.86155224	13.47041702	13.31086826	P07309	P07309	TTHY_MOUSE	Ttr
18.51806831	18.25875854	18.57523346	18.48118401	17.86824989	17.61428642	16.90819359	18.13493729	17.45071983	18.15487671	18.09420586	P07310	P07310	KCRM_MOUSE	Ckm
14.89891815	14.78386784	14.15895653	14.99822426	14.74596882	14.67046833	15.25755692	14.57924557	14.8767662	15.24694443	16.04084778	P07310;Q04447	P07310;Q04447	KCRB_MOUSE;KCRM_MOUSE	Ckb;Ckm
17.04768753	16.77400208	16.76819801	17.72520065	17.66182709	17.75476265	17.88786888	17.00102234	17.10559082	16.78609085	16.91485214	P07356	P07356	ANXA2_MOUSE	Anxa2
18.25651741	18.04243469	17.51584625	20.42198372	18.68382645	19.16256905	18.18350029	18.23340988	18.96845627	18.29309082	18.05986214	P07724	P07724	ALBU_MOUSE	Alb
15.4831419	16.67792511	16.01822472	17.78947639	17.02480507	16.93964767	15.50308323	17.17234993	17.87933159	16.95355988	16.54825783	P07758;P22599;Q00897;Q00896	P07758;P22599;Q00897;Q00896	A1AT1_MOUSE;A1AT2_MOUSE;A1AT3_MOUSE;A1AT4_MOUSE	Serpina1a;Serpina1b;Serpina1c;Serpina1d
11.37445259	10.88120556	10.66786575	13.03995895	12.18051529	11.73941326	10.27912331	12.66713333	13.54962826	11.90995312	10.44278812	P07758;P22599;Q00898;Q00896	P07758;P22599;Q00898;Q00896	A1AT1_MOUSE;A1AT2_MOUSE;A1AT3_MOUSE;A1AT5_MOUSE	Serpina1a;Serpina1b;Serpina1c;Serpina1e
14.63948727	15.87214851	15.29160213	17.12028885	16.05884933	16.66152763	14.91269302	15.71562958	17.46252632	16.05521393	15.6473484	P07758;P22599;Q00898;Q00897;Q00896	P07758;P22599;Q00898;Q00897;Q00896	A1AT1_MOUSE;A1AT2_MOUSE;A1AT3_MOUSE;A1AT4_MOUSE;A1AT5_MOUSE	Serpina1a;Serpina1b;Serpina1c;Serpina1d;Serpina1e
14.09565258	15.62189484	14.63833427	16.06477165	15.70327663	15.24551201	14.14587688	15.90386581	16.43313599	15.37757301	15.03348351	P07758;Q00896	P07758;Q00896	A1AT1_MOUSE;A1AT3_MOUSE	Serpina1a;Serpina1c
10.72533226	10.54680729	11.12954712	11.89156723	11.28459835	11.67601871	10.36231613	12.15704346	12.44945526	11.72519588	9.976228714	P07758;Q00897;Q00896	P07758;Q00897;Q00896	A1AT1_MOUSE;A1AT3_MOUSE;A1AT4_MOUSE	Serpina1a;Serpina1c;Serpina1d
14.2264576	15.0804348	14.50469494	15.60331631	15.69153118	15.63426971	14.43143845	15.7698946	16.21554184	14.98340321	15.24234009	P07759	P07759	SPA3K_MOUSE	Serpina3k
13.38986015	13.92325306	13.59201336	15.18571568	14.66833687	14.93735981	12.41691875	13.41035843	15.57319164	14.22137547	13.74575806	P07759;Q03734	P07759;Q03734	SPA3K_MOUSE;SPA3M_MOUSE	Serpina3k;Serpina3m
12.40579796	13.67366219	12.9917469	14.67853451	14.49990177	14.07585526	13.00241375	13.62238407	15.08615685	13.32395554	13.16629028	P07759;Q5I2A0;Q03734;Q80X76;Q91WP6;P29621	P07759;Q5I2A0;Q03734;Q80X76;Q91WP6;P29621	SPA3C_MOUSE;SPA3F_MOUSE;SPA3G_MOUSE;SPA3K_MOUSE;SPA3M_MOUSE;SPA3N_MOUSE	Serpina3c;Serpina3f;Serpina3g;Serpina3k;Serpina3m;Serpina3n
14.70394135	16.20615768	15.66141033	17.5919323	16.92191124	16.06884766	15.1002636	16.55410957	17.79283524	16.10383415	15.76139069	P07759;Q5I2A0;Q03734;Q91WP6;P29621	P07759;Q5I2A0;Q03734;Q91WP6;P29621	SPA3C_MOUSE;SPA3G_MOUSE;SPA3K_MOUSE;SPA3M_MOUSE;SPA3N_MOUSE	Serpina3c;Serpina3g;Serpina3k;Serpina3m;Serpina3n
15.1483736	15.2411232	15.3742485	16.58908844	16.55403709	16.13526344	15.9428196	15.76932907	16.16960907	15.63932133	15.80903721	P07901	P07901	HS90A_MOUSE	Hsp90aa1
16.34012985	16.37838745	16.42959023	17.57474899	17.27636909	16.92423248	16.76484489	16.87729645	17.3113842	16.89536285	16.82412529	P07901;P11499	P07901;P11499	HS90A_MOUSE;HS90B_MOUSE	Hsp90aa1;Hsp90ab1
12.35242462	12.49592209	12.35374832	13.25861645	13.29716015	12.91243076	13.06615353	12.69681072	13.04468822	12.52275562	12.73137188	P08003	P08003	PDIA4_MOUSE	Pdia4
11.26595497	11.29857826	11.24895954	11.74722767	12.18617344	13.38025856	12.59478664	11.34400177	11.0284729	11.34985638	11.41288185	P08032	P08032	SPTA1_MOUSE	Spta1
14.4143219	14.12734127	14.53105259	14.4353447	14.3680563	14.16036034	14.16330338	14.6287756	14.57333946	14.1937952	14.19710159	P08032;P16546	P08032;P16546	SPTA1_MOUSE;SPTN1_MOUSE	Spta1;Sptan1
10.00709724	9.806976318	10.8985405	14.87521172	15.20523548	15.15616989	15.91086483	12.3937521	11.59400749	10.51513767	12.30326176	P08071	P08071	TRFL_MOUSE	Ltf
12.34547424	12.98159409	13.12986565	11.41675568	13.08977032	9.888973236	10.10817051	13.62012863	12.2826395	12.31147289	13.00744629	P08074	P08074	CBR2_MOUSE	Cbr2
9.023326874	9.508765221	8.694535255	11.90385914	11.76736927	12.15497303	11.88527298	10.87775993	9.389107704	8.738262177	10.84467411	P08103	P08103	HCK_MOUSE	Hck
15.71556568	16.05228424	15.94741058	16.67173386	16.76681328	16.35580826	16.55546188	16.42263031	16.80751801	16.23900032	16.38527679	P08113	P08113	ENPL_MOUSE	Hsp90b1
15.90934467	16.14167023	16.25402451	17.34669495	16.85460091	16.46764565	16.09872627	16.45378876	16.91370773	16.41273117	16.34018707	P08113;P11499	P08113;P11499	ENPL_MOUSE;HS90B_MOUSE	Hsp90ab1;Hsp90b1
15.12101555	15.19874477	15.08839893	14.43546867	15.24834251	14.94061184	13.82771015	15.36696053	15.24656963	14.49763393	14.72409248	P08121	P08121	CO3A1_MOUSE	Col3a1
16.08760643	15.94585323	15.90289307	15.82265759	16.02797127	15.93521595	15.66413021	16.01678848	16.00991821	15.53593731	15.8411808	P08122	P08122	CO4A2_MOUSE	Col4a2
15.26254654	14.97890282	14.70623684	15.40706158	15.6723423	15.73503017	15.55393791	15.15447426	15.35627651	15.05909061	15.30264282	P08207	P08207	S10AA_MOUSE	S100a10
14.817873	15.05877399	14.71851158	16.94845772	16.65716553	17.01627541	16.37164307	15.42976665	16.45956039	15.05056286	15.11315632	P08226	P08226	APOE_MOUSE	Apoe
13.9436779	13.83122826	13.50433445	14.99720573	14.11764336	13.59634113	13.88562965	13.69306183	13.98478317	13.6752739	14.11842155	P08228	P08228	SODC_MOUSE	Sod1
18.66086578	18.55152512	18.74652481	18.97982788	18.61349487	18.02058411	17.30992126	18.63145065	18.71434975	18.62265205	18.71522522	P08249	P08249	MDHM_MOUSE	Mdh2
10.81432629	9.671881676	10.8482399	10.69728947	11.55607986	11.92850399	10.35387707	10.90936852	10.82133579	11.2273035	9.579759598	P08556;P32883	P08556;P32883	RASK_MOUSE;RASN_MOUSE	Kras;Nras
12.26574135	12.61158085	12.21335316	12.63409138	12.50139904	12.82468987	12.71922016	12.36029339	12.3805666	12.00460339	12.4860611	P08556;P32883;Q61411	P08556;P32883;Q61411	RASH_MOUSE;RASK_MOUSE;RASN_MOUSE	Hras;Kras;Nras
11.68661022	11.60098171	11.64708519	11.63115406	11.84346581	12.14699459	10.77776051	12.00246048	11.80567551	11.7325325	9.619330406	P08556;Q61411	P08556;Q61411	RASH_MOUSE;RASN_MOUSE	Hras;Nras
11.73346424	9.861865044	8.828893661	13.90180969	13.73108578	14.2738905	12.90549374	12.05740261	13.28139877	9.5100317	9.556331635	P08607	P08607	C4BPA_MOUSE	C4bpa
14.3839407	14.41017342	14.40466976	14.82987595	14.90271378	14.64537144	14.93895912	14.2898674	14.403265	14.15639877	13.85453701	P08752	P08752	GNAI2_MOUSE	Gnai2
9.841176033	10.59448338	10.74908161	11.69256306	9.360495567	10.82927036	10.8868475	10.10268402	8.940158844	9.831477165	10.08705997	P08752;B2RSH2	P08752;B2RSH2	GNAI1_MOUSE;GNAI2_MOUSE	Gnai1;Gnai2
14.63729286	15.09683895	14.96272469	15.03698063	15.3066597	15.16096687	14.98841858	14.9675951	14.78233242	14.55383968	14.7753582	P08752;P18872;Q3V3I2;Q8CGK7;Q9DC51;B2RSH2;Q6R0H7;P20612;P50149	P08752;P18872;Q3V3I2;Q8CGK7;Q9DC51;B2RSH2;Q6R0H7;P20612;P50149	GNAI1_MOUSE;GNAI2_MOUSE;GNAI3_MOUSE;GNAL_MOUSE;GNAO_MOUSE;GNAS1_MOUSE;GNAT1_MOUSE;GNAT2_MOUSE;GNAT3_MOUSE	Gnai1;Gnai2;Gnai3;Gnal;Gnao1;Gnas;Gnat1;Gnat2;Gnat3
11.44376183	11.67808056	11.30171299	11.50634766	11.83664227	10.45683289	12.11698055	11.72072697	11.49642944	11.34541607	10.12312222	P08752;P18872;Q9DC51;B2RSH2	P08752;P18872;Q9DC51;B2RSH2	GNAI1_MOUSE;GNAI2_MOUSE;GNAI3_MOUSE;GNAO_MOUSE	Gnai1;Gnai2;Gnai3;Gnao1
12.71748161	12.8889904	12.4399662	13.22294712	13.61761665	13.73519611	13.66697884	13.07487583	12.87503147	12.72248268	12.81915092	P08752;Q3V3I2;Q9DC51;B2RSH2;P20612;P50149	P08752;Q3V3I2;Q9DC51;B2RSH2;P20612;P50149	GNAI1_MOUSE;GNAI2_MOUSE;GNAI3_MOUSE;GNAT1_MOUSE;GNAT2_MOUSE;GNAT3_MOUSE	Gnai1;Gnai2;Gnai3;Gnat1;Gnat2;Gnat3
11.54995346	11.4716444	11.54753113	12.25269794	12.2937851	12.54656219	12.01551247	11.9953289	12.04701805	11.91218185	9.650588989	P08752;Q9DC51;B2RSH2	P08752;Q9DC51;B2RSH2	GNAI1_MOUSE;GNAI2_MOUSE;GNAI3_MOUSE	Gnai1;Gnai2;Gnai3
9.51732254	8.714260101	9.446457863	12.70618725	12.42974377	12.91376495	13.41111374	9.267269135	9.575651169	8.817792892	10.02156925	P08905	P08905	LYZ2_MOUSE	Lyz2
11.07472324	8.216319084	11.14977264	12.76352787	12.72455883	13.56356525	13.09510899	11.75312901	12.2193861	11.60493755	11.39962482	P08905;P17897	P08905;P17897	LYZ1_MOUSE;LYZ2_MOUSE	Lyz1;Lyz2
13.79389763	13.71790123	13.84786034	14.11322975	14.41759586	14.25040245	14.05802536	14.0593195	14.22929192	13.88060665	14.07413292	P09055	P09055	ITB1_MOUSE	Itgb1
13.19341183	13.38336658	13.09142017	14.37182426	14.24473572	13.9619379	14.02386665	13.49881172	14.10907936	13.64553452	13.82580376	P09103	P09103	PDIA1_MOUSE	P4hb
10.37876129	9.837918282	10.3089304	10.93878555	10.733922	9.457692146	10.24548149	11.24266243	10.24790382	10.41413593	10.41617489	P09242	P09242	PPBT_MOUSE	Alpl
14.3762064	14.65517807	14.54124165	16.10124588	16.14210701	16.09789658	16.11760521	15.27105045	15.48448658	15.02573681	15.24021721	P09405	P09405	NUCL_MOUSE	Ncl
15.06054783	14.80523968	14.55524254	15.42728329	14.98337173	14.5772934	14.36317635	14.76653957	14.91868591	14.6710043	15.07135296	P09411	P09411	PGK1_MOUSE	Pgk1
15.43743324	14.97711849	15.02483654	16.05042267	15.47469425	14.8666563	14.51489258	15.00808716	15.16474247	14.94263363	15.37008476	P09411;P09041	P09411;P09041	PGK1_MOUSE;PGK2_MOUSE	Pgk1;Pgk2
13.3465271	13.13102913	13.24240494	11.24030876	12.65762901	9.138056755	12.02998447	12.92792606	12.61073208	11.91712952	12.80288219	P09470	P09470	ACE_MOUSE	Ace
15.5140419	15.77812099	15.53764629	15.99371433	15.12693882	15.46673298	14.8706007	15.6002903	14.89565086	15.53800964	15.29364395	P09528	P09528	FRIH_MOUSE	Fth1
13.20853615	11.29709435	12.9214468	9.099104881	10.44119072	10.8171339	10.44186592	13.17716885	14.57121944	9.16454792	12.36091518	P09541	P09541	MYL4_MOUSE	Myl4
12.67264175	12.05164051	12.54585266	12.01083946	11.66759968	11.35944176	10.80457497	13.16667747	14.34784985	12.5027647	13.07796383	P09541;P05977	P09541;P05977	MYL1_MOUSE;MYL4_MOUSE	Myl1;Myl4
20.37508965	20.57264328	20.58107376	20.39273071	20.23631287	20.45277023	19.44574356	20.5262413	20.47438049	20.7343235	20.75376892	P09542	P09542	MYL3_MOUSE	Myl3
19.14639473	19.30253601	19.52510262	18.88352966	18.67888641	18.59833336	17.8520546	19.05043411	18.88715553	19.18670273	19.10069656	P09542;P05977	P09542;P05977	MYL1_MOUSE;MYL3_MOUSE	Myl1;Myl3
20.42786789	20.41775703	20.46630669	20.13979912	20.01731873	19.60636711	18.63350677	20.23275757	20.29551315	20.22030449	19.30250931	P09542;P09541	P09542;P09541	MYL3_MOUSE;MYL4_MOUSE	Myl3;Myl4
9.367437363	12.27424145	8.987588882	12.64197731	13.17628193	13.21995831	13.03801155	10.16733837	11.9982481	11.72986317	8.838001251	P09602;A0A087WR34	P09602;A0A087WR34	A0A087WR34_MOUSE;HMGN2_MOUSE	Gm20379;Hmgn2
16.17941856	16.1523056	16.04351807	16.35814667	16.05253792	15.7223568	14.70534611	16.18498039	15.99380779	16.19363022	16.2448101	P09671	P09671	SODM_MOUSE	Sod2
13.98862267	14.09158421	13.79300404	16.00517464	14.88998413	15.31712246	14.7375164	14.83423424	15.06831646	13.96808147	14.09164238	P09813	P09813	APOA2_MOUSE	Apoa2
12.14614201	12.36645889	11.8838501	11.87797451	12.10185719	11.9696312	10.36837959	12.09981441	12.72038937	12.1961937	12.67106342	P0C5K1	P0C5K1	SBK2_MOUSE	Sbk2
11.98691177	11.39939499	11.36548042	11.62417412	11.93272018	9.199373245	8.900595665	8.610411644	11.82220078	12.13824654	11.56048584	P0C605	P0C605	KGP1_MOUSE	Prkg1
9.161978722	9.77913475	9.521042824	9.737018585	8.556916237	9.665860176	9.694425583	9.309613228	10.18611431	9.145401955	9.214245796	P0C8K7	P0C8K7	SMIM1_MOUSE	Smim1
18.06770706	18.32312012	18.24162102	19.14333534	19.11668968	18.81857872	19.07426643	18.47771835	18.69248581	18.45867157	18.52838516	P0CG49;P62984;P62983;A0A0A6YW67;P0CG50	P0CG49;P62984;P62983;A0A0A6YW67;P0CG50	A0A0A6YW67_MOUSE;RL40_MOUSE;RS27A_MOUSE;UBB_MOUSE;UBC_MOUSE	Gm8797;Rps27a;Uba52;Ubb;Ubc
9.95730114	8.918376923	8.538755417	9.918704987	10.7246933	9.887994766	11.89188957	8.672636032	9.737149239	8.591708183	10.14373207	P0CW03	P0CW03	LY6C2_MOUSE	Ly6c2
